60   	37   	378  	106  	49   	28   	28   	171  	
62   	32   	379  	132  	50   	29   	28   	176  	
63   	34   	377  	132  	57   	31   	29   	192  	
62   	34   	337  	133  	59   	33   	27   	194  	
42   	32   	357  	133  	55   	35   	26   	196  	
57   	33   	344  	128  	54   	33   	26   	204  	
54   	34   	346  	98   	57   	31   	31   	162  	
53   	36   	350  	84   	53   	34   	29   	220  	
56   	38   	347  	75   	47   	32   	29   	220  	
57   	38   	337  	76   	49   	32   	30   	223  	
43   	37   	348  	78   	54   	30   	31   	226  	
60   	39   	321  	95   	50   	32   	26   	224  	
62   	38   	327  	105  	46   	33   	25   	171  	
62   	35   	288  	113  	43   	34   	28   	204  	
63   	37   	312  	116  	45   	32   	29   	196  	
62   	39   	301  	115  	41   	33   	28   	186  	
45   	35   	320  	104  	48   	33   	32   	191  	
47   	37   	336  	106  	50   	31   	35   	197  	
58   	40   	369  	93   	54   	34   	37   	186  	
61   	39   	344  	94   	52   	35   	37   	224  	
62   	39   	335  	94   	49   	35   	37   	237  	
62   	39   	317  	92   	44   	34   	35   	236  	
56   	36   	303  	78   	56   	33   	34   	213  	
55   	37   	256  	80   	54   	32   	32   	216  	
51   	39   	295  	77   	54   	31   	30   	206  	
50   	45   	294  	84   	61   	32   	31   	200  	
51   	45   	308  	102  	66   	31   	33   	202  	
49   	48   	342  	114  	56   	31   	33   	212  	
38   	45   	356  	113  	55   	26   	31   	187  	
54   	46   	326  	108  	55   	25   	31   	204  	
55   	38   	324  	104  	52   	27   	29   	206  	
54   	40   	351  	93   	54   	30   	27   	204  	
60   	44   	292  	75   	52   	29   	30   	212  	
56   	49   	306  	82   	53   	32   	30   	212  	
59   	45   	338  	84   	58   	34   	33   	238  	
57   	47   	347  	78   	57   	30   	31   	226  	
59   	47   	323  	71   	50   	28   	35   	249  	
57   	44   	354  	96   	55   	29   	31   	240  	
56   	38   	328  	93   	53   	27   	32   	237  	
42   	44   	359  	91   	49   	24   	32   	200  	
60   	43   	340  	89   	46   	24   	34   	194  	
58   	40   	312  	117  	49   	31   	33   	165  	
57   	40   	402  	107  	49   	33   	32   	155  	
62   	41   	433  	109  	49   	33   	32   	173  	
59   	37   	384  	126  	58   	34   	32   	147  	
42   	43   	403  	146  	58   	36   	31   	183  	
54   	45   	454  	132  	58   	32   	28   	184  	
50   	48   	404  	134  	53   	28   	28   	197  	
45   	47   	377  	133  	59   	30   	29   	210  	
47   	46   	377  	114  	55   	33   	26   	208  	
46   	44   	448  	100  	55   	35   	29   	198  	
52   	44   	424  	124  	51   	36   	30   	203  	
53   	44   	440  	117  	56   	37   	31   	189  	
57   	44   	465  	113  	51   	38   	28   	180  	
57   	43   	541  	120  	53   	39   	28   	235  	
62   	53   	516  	113  	53   	38   	31   	228  	
66   	53   	503  	84   	51   	38   	32   	228  	
68   	50   	469  	91   	51   	39   	35   	233  	
69   	58   	506  	133  	53   	42   	43   	236  	
73   	63   	489  	133  	50   	44   	44   	198  	
70   	58   	464  	159  	50   	42   	40   	187  	
81   	98   	577  	183  	67   	70   	60   	179  	
88   	113  	587  	194  	67   	74   	62   	201  	
88   	132  	564  	198  	67   	73   	59   	218  	
86   	138  	531  	230  	76   	72   	60   	201  	
99   	139  	582  	234  	83   	74   	61   	208  	
78   	117  	496  	226  	87   	53   	47   	228  	
78   	119  	484  	255  	95   	54   	43   	221  	
99   	107  	490  	245  	97   	53   	46   	251  	
98   	104  	475  	225  	89   	52   	48   	244  	
90   	102  	423  	209  	86   	54   	50   	249  	
93   	126  	485  	208  	80   	59   	48   	243  	
87   	127  	539  	172  	82   	56   	50   	249  	
101  	144  	532  	159  	83   	64   	49   	211  	
107  	151  	527  	153  	90   	69   	53   	223  	
106  	153  	526  	152  	93   	69   	58   	230  	
103  	138  	534  	179  	92   	65   	59   	227  	
119  	137  	562  	170  	86   	63   	59   	230  	
88   	110  	588  	168  	85   	59   	58   	219  	
83   	94   	599  	175  	77   	51   	52   	237  	
86   	93   	649  	213  	75   	50   	46   	252  	
90   	96   	591  	185  	72   	48   	48   	297  	
70   	87   	561  	190  	69   	46   	47   	272  	
67   	94   	520  	199  	76   	45   	50   	272  	
78   	115  	574  	214  	78   	51   	51   	282  	
74   	123  	528  	178  	74   	49   	48   	258  	
73   	124  	521  	172  	73   	51   	53   	223  	
79   	122  	532  	169  	71   	50   	54   	273  	
94   	125  	520  	191  	71   	52   	55   	307  	
84   	112  	497  	166  	70   	48   	55   	294  	
83   	105  	480  	168  	70   	47   	58   	306  	
84   	116  	551  	210  	69   	48   	49   	296  	
85   	118  	532  	210  	73   	52   	50   	332  	
69   	107  	601  	187  	70   	49   	51   	301  	
72   	108  	600  	186  	68   	53   	51   	296  	
80   	108  	592  	192  	73   	53   	50   	308  	
78   	92   	582  	189  	75   	49   	50   	326  	
68   	86   	562  	184  	68   	48   	53   	250  	
80   	89   	558  	198  	60   	45   	47   	255  	
76   	84   	583  	200  	63   	39   	46   	262  	
69   	87   	645  	211  	65   	41   	45   	267  	
67   	80   	659  	200  	60   	43   	44   	242  	
72   	78   	653  	200  	59   	46   	39   	254  	
57   	83   	624  	181  	61   	45   	38   	274  	
56   	77   	587  	205  	65   	50   	43   	259  	
54   	75   	564  	199  	75   	49   	41   	224  	
58   	88   	563  	197  	86   	47   	43   	273  	
72   	98   	554  	196  	86   	43   	44   	283  	
71   	97   	580  	206  	87   	44   	45   	281  	
72   	101  	556  	193  	86   	39   	45   	287  	
78   	105  	537  	210  	75   	37   	49   	331  	
76   	98   	453  	205  	62   	39   	47   	303  	
59   	89   	476  	214  	68   	41   	46   	324  	
60   	89   	412  	211  	71   	43   	47   	313  	
67   	92   	438  	231  	66   	42   	43   	330  	
61   	86   	445  	205  	64   	44   	43   	301  	
64   	99   	441  	202  	66   	44   	45   	298  	
82   	103  	513  	229  	67   	45   	47   	275  	
84   	109  	585  	232  	70   	44   	44   	270  	
81   	103  	583  	206  	75   	49   	49   	268  	
85   	100  	582  	207  	82   	48   	48   	302  	
94   	88   	578  	206  	79   	48   	53   	305  	
79   	78   	484  	221  	76   	48   	50   	298  	
75   	66   	418  	213  	69   	48   	53   	331  	
80   	74   	414  	224  	63   	43   	52   	364  	
73   	77   	416  	232  	59   	47   	51   	324  	
78   	77   	487  	234  	60   	46   	52   	331  	
77   	83   	496  	190  	57   	46   	53   	357  	
78   	91   	550  	207  	62   	46   	54   	361  	
82   	86   	566  	186  	65   	46   	51   	306  	
82   	95   	614  	178  	62   	43   	51   	316  	
67   	90   	589  	185  	61   	40   	54   	314  	
66   	93   	589  	195  	64   	38   	53   	295  	
82   	94   	562  	191  	67   	38   	48   	246  	
73   	106  	661  	218  	71   	40   	51   	273  	
79   	103  	645  	223  	69   	44   	54   	326  	
76   	105  	641  	222  	69   	45   	44   	316  	
92   	102  	652  	218  	75   	51   	46   	296  	
84   	106  	657  	219  	75   	55   	58   	312  	
84   	95   	610  	204  	76   	61   	59   	316  	
86   	89   	554  	199  	75   	57   	57   	279  	
87   	122  	591  	178  	95   	62   	57   	290  	
71   	129  	569  	179  	94   	59   	54   	322  	
72   	121  	519  	163  	90   	59   	42   	346  	
82   	130  	518  	150  	86   	54   	40   	372  	
74   	131  	571  	135  	93   	56   	54   	367  	
75   	138  	538  	165  	74   	54   	55   	350  	
74   	136  	569  	150  	71   	53   	57   	362  	
87   	137  	566  	147  	78   	46   	61   	404  	
72   	131  	466  	153  	80   	47   	65   	375  	
74   	133  	457  	170  	71   	44   	57   	359  	
77   	100  	525  	172  	71   	41   	59   	363  	
106  	95   	615  	195  	67   	46   	66   	379  	
94   	91   	636  	201  	62   	49   	64   	338  	
96   	86   	643  	201  	77   	48   	60   	339  	
104  	79   	604  	193  	83   	50   	56   	340  	
102  	78   	559  	177  	90   	57   	60   	350  	
71   	71   	463  	155  	97   	53   	50   	296  	
70   	71   	463  	155  	96   	52   	48   	244  	
87   	88   	535  	166  	80   	48   	44   	261  	
85   	94   	633  	176  	76   	46   	51   	305  	
84   	91   	604  	175  	70   	40   	43   	295  	
87   	104  	576  	171  	69   	43   	47   	304  	
104  	128  	657  	185  	75   	49   	50   	361  	
91   	119  	663  	211  	87   	50   	50   	363  	
84   	126  	565  	225  	92   	52   	46   	353  	
95   	132  	579  	246  	94   	50   	46   	347  	
101  	136  	626  	263  	95   	58   	57   	336  	
89   	115  	506  	254  	92   	54   	57   	323  	
90   	122  	475  	219  	93   	60   	60   	336  	
106  	109  	516  	194  	88   	61   	59   	310  	
98   	100  	491  	152  	86   	64   	58   	314  	
97   	90   	479  	127  	83   	59   	55   	331  	
90   	87   	523  	170  	103  	65   	54   	294  	
99   	94   	539  	180  	105  	63   	64   	290  	
84   	108  	543  	219  	113  	69   	64   	294  	
84   	113  	558  	223  	113  	73   	67   	301  	
76   	108  	512  	243  	112  	71   	60   	314  	
83   	119  	561  	232  	99   	68   	59   	305  	
73   	104  	525  	236  	88   	66   	50   	256  	
78   	118  	517  	206  	75   	67   	53   	265  	
80   	116  	540  	205  	80   	61   	49   	273  	
97   	124  	602  	194  	81   	67   	51   	239  	
92   	113  	525  	189  	86   	70   	52   	248  	
91   	121  	516  	186  	94   	76   	54   	282  	
87   	111  	521  	178  	97   	70   	50   	272  	
85   	117  	561  	198  	94   	72   	52   	349  	
74   	116  	540  	214  	99   	65   	49   	349  	
74   	132  	567  	199  	94   	63   	52   	349  	
72   	125  	578  	190  	94   	57   	51   	326  	
68   	119  	583  	196  	96   	54   	53   	314  	
71   	117  	527  	210  	96   	52   	54   	286  	
78   	120  	522  	183  	89   	52   	54   	305  	
84   	112  	587  	179  	83   	54   	54   	315  	
84   	116  	570  	200  	104  	57   	51   	305  	
95   	109  	593  	201  	106  	62   	55   	311  	
90   	110  	595  	167  	110  	60   	52   	254  	
81   	103  	605  	183  	118  	67   	62   	305  	
76   	105  	518  	211  	122  	75   	63   	283  	
76   	110  	511  	209  	122  	77   	67   	296  	
87   	114  	459  	211  	117  	76   	63   	342  	
88   	108  	491  	238  	118  	75   	64   	371  	
83   	108  	537  	269  	118  	70   	56   	332  	
85   	108  	547  	271  	126  	61   	55   	370  	
86   	117  	587  	308  	106  	59   	57   	358  	
71   	120  	592  	307  	104  	66   	57   	318  	
72   	124  	654  	283  	102  	71   	59   	314  	
69   	140  	654  	241  	89   	71   	62   	308  	
65   	131  	691  	274  	72   	70   	58   	306  	
83   	129  	704  	236  	85   	64   	51   	310  	
74   	127  	751  	260  	100  	59   	51   	320  	
76   	126  	675  	261  	95   	58   	52   	340  	
77   	110  	629  	275  	106  	63   	46   	318  	
86   	111  	570  	227  	104  	59   	47   	271  	
66   	99   	550  	203  	90   	61   	46   	340  	
78   	91   	474  	169  	80   	60   	47   	404  	
73   	94   	542  	184  	82   	56   	43   	361  	
88   	92   	516  	165  	94   	59   	49   	364  	
81   	98   	542  	184  	101  	61   	49   	394  	
84   	95   	495  	189  	106  	67   	54   	412  	
74   	101  	506  	205  	105  	65   	50   	349  	
76   	112  	477  	210  	107  	67   	51   	342  	
78   	115  	513  	228  	96   	60   	50   	349  	
84   	111  	485  	206  	86   	57   	49   	371  	
83   	137  	591  	229  	86   	56   	51   	321  	
86   	136  	576  	244  	92   	54   	54   	317  	
95   	119  	571  	241  	107  	66   	60   	312  	
80   	118  	612  	239  	102  	64   	59   	329  	
73   	119  	668  	240  	102  	65   	63   	320  	
71   	98   	629  	235  	111  	63   	61   	285  	
72   	115  	637  	222  	115  	66   	62   	281  	
70   	124  	699  	218  	99   	62   	60   	282  	
76   	125  	738  	194  	99   	64   	58   	308  	
81   	129  	715  	236  	110  	65   	55   	259  	
78   	131  	693  	221  	109  	59   	54   	319  	
91   	114  	785  	241  	102  	60   	61   	313  	
82   	109  	698  	258  	108  	51   	58   	318  	
76   	103  	611  	271  	112  	52   	58   	356  	
75   	98   	660  	231  	112  	62   	57   	357  	
99   	95   	701  	242  	98   	63   	61   	398  	
88   	110  	647  	206  	99   	61   	49   	396  	
88   	113  	673  	185  	102  	62   	50   	424  	
95   	117  	690  	183  	100  	63   	56   	357  	
103  	122  	663  	177  	92   	54   	55   	377  	
84   	122  	639  	194  	112  	60   	50   	284  	
85   	114  	613  	190  	112  	65   	57   	419  	
85   	117  	661  	192  	110  	68   	59   	412  	
89   	110  	632  	195  	111  	65   	53   	438  	
77   	113  	697  	221  	111  	68   	54   	433  	
76   	116  	666  	192  	100  	66   	57   	460  	
72   	121  	710  	193  	103  	68   	53   	377  	
82   	125  	670  	185  	97   	62   	52   	366  	
71   	126  	715  	177  	96   	66   	54   	329  	
74   	115  	689  	145  	98   	61   	56   	310  	
72   	111  	787  	143  	96   	59   	59   	301  	
71   	106  	757  	161  	90   	62   	58   	335  	
72   	103  	769  	183  	96   	74   	62   	342  	
72   	117  	735  	173  	97   	80   	62   	336  	
70   	133  	725  	187  	93   	81   	60   	344  	
68   	130  	625  	200  	90   	79   	54   	342  	
70   	133  	616  	213  	87   	77   	53   	335  	
59   	132  	592  	212  	77   	67   	49   	373  	
60   	124  	616  	214  	75   	61   	51   	389  	
63   	119  	590  	222  	74   	67   	68   	420  	
71   	135  	605  	250  	92   	69   	72   	406  	
92   	131  	601  	233  	96   	67   	75   	418  	
91   	125  	563  	239  	102  	73   	75   	376  	
96   	135  	534  	257  	116  	75   	75   	372  	
98   	134  	478  	244  	122  	77   	64   	425  	
109  	135  	580  	219  	115  	88   	66   	447  	
93   	136  	577  	218  	119  	83   	65   	457  	
91   	139  	617  	198  	114  	80   	62   	444  	
98   	139  	704  	176  	95   	79   	66   	474  	
94   	144  	715  	196  	96   	73   	65   	392  	
88   	134  	700  	177  	96   	65   	60   	351  	
85   	132  	736  	170  	103  	72   	62   	309  	
86   	130  	716  	186  	102  	76   	65   	333  	
80   	126  	631  	192  	112  	73   	56   	290  	
84   	140  	746  	178  	108  	76   	56   	308  	
73   	131  	676  	172  	100  	70   	58   	351  	
83   	138  	669  	180  	102  	67   	60   	316  	
87   	144  	688  	184  	104  	62   	60   	306  	
77   	135  	661  	180  	96   	59   	59   	287  	
73   	106  	546  	188  	111  	59   	59   	276  	
77   	113  	543  	201  	116  	64   	58   	274  	
87   	121  	484  	218  	102  	59   	56   	290  	
88   	118  	476  	253  	124  	66   	61   	292  	
88   	120  	576  	256  	125  	63   	61   	308  	
86   	124  	599  	267  	122  	60   	64   	308  	
97   	122  	593  	295  	118  	68   	69   	347  	
76   	103  	608  	299  	117  	70   	63   	326  	
82   	103  	615  	281  	100  	63   	58   	326  	
83   	97   	535  	285  	103  	65   	61   	328  	
84   	104  	501  	289  	90   	65   	57   	328  	
79   	99   	638  	266  	91   	53   	52   	314  	
82   	109  	665  	244  	95   	52   	51   	321  	
77   	114  	685  	263  	99   	58   	52   	317  	
77   	125  	688  	292  	90   	58   	47   	322  	
79   	117  	742  	272  	90   	52   	49   	353  	
84   	121  	630  	280  	91   	50   	44   	348  	
88   	121  	621  	295  	92   	54   	47   	339  	
82   	111  	601  	270  	83   	46   	48   	342  	
83   	113  	618  	226  	83   	44   	49   	380  	
97   	123  	567  	213  	117  	50   	49   	373  	
83   	121  	577  	186  	115  	50   	47   	340  	
75   	122  	702  	191  	114  	46   	48   	333  	
77   	120  	704  	165  	117  	48   	44   	326  	
76   	104  	733  	174  	131  	49   	44   	273  	
66   	87   	735  	178  	100  	47   	41   	310  	
65   	88   	714  	192  	101  	52   	47   	328  	
74   	87   	550  	202  	99   	57   	48   	339  	
74   	101  	609  	201  	92   	55   	50   	354  	
79   	105  	582  	191  	70   	56   	47   	369  	
78   	123  	548  	218  	77   	58   	48   	361  	
84   	127  	650  	245  	89   	58   	51   	348  	
81   	124  	651  	209  	87   	64   	57   	388  	
99   	109  	664  	219  	82   	61   	56   	398  	
98   	142  	720  	228  	104  	60   	58   	453  	
96   	131  	739  	214  	106  	57   	57   	473  	
101  	127  	681  	188  	95   	57   	54   	512  	
100  	131  	671  	203  	98   	51   	53   	490  	
85   	150  	664  	190  	112  	62   	60   	513  	
82   	129  	588  	199  	100  	61   	57   	471  	
82   	123  	583  	202  	104  	62   	61   	439  	
72   	130  	611  	246  	109  	62   	61   	430  	
81   	138  	660  	253  	104  	58   	57   	430  	
79   	120  	579  	301  	95   	47   	50   	383  	
81   	109  	601  	296  	94   	52   	52   	374  	
88   	122  	659  	301  	90   	54   	60   	370  	
87   	124  	714  	269  	96   	59   	64   	315  	
78   	110  	698  	251  	98   	60   	65   	339  	
77   	125  	731  	190  	103  	68   	66   	348  	
97   	142  	763  	198  	107  	70   	72   	359  	
92   	134  	719  	181  	107  	68   	64   	364  	
